"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-139309615181805","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/1/19","7:37 PM","25.75","0","2.00","1.55","2.93","32.23","-4.16","-1.28","0"
"O-810109663141921","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/5/19","8:25 PM","33.35","0","2.00","2.00","5.60","42.95","-5.30","-1.61","0"
"O-185109658272783","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/5/19","7:04 PM","15.50","0","2.00","0.93","2.76","21.19","-2.63","-0.95","0"
"O-581209751163170","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/15/19","5:04 PM","33.15","0","2.00","1.99","5.57","42.71","-5.27","-1.60","0"
"O-274209713440743","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/10/19","8:05 PM","25.95","0","2.00","1.56","2.95","32.46","-4.19","-1.29","0"
"O-851909790823737","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/19/19","7:41 PM","17.50","0","2.00","1.05","4.11","24.66","-2.93","-1.05","0"
"O-808309833793581","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/23/19","6:15 PM","64.90","0","2.00","3.89","0","70.79","-10.04","-2.46","0"
"O-274409800377491","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/20/19","5:07 PM","20.55","0","0.00","1.23","0","21.78","-3.08","-0.96","0"
"O-859509618823457","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/1/19","7:17 PM","61.45","0","2.00","3.69","10.07","77.21","-9.52","-2.65","0"
"O-899609696072806","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/8/19","9:34 PM","27.50","0","2.00","1.65","3.11","34.26","-4.43","-1.34","0"
"O-810109623163426","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/2/19","7:16 PM","27.45","0","2.00","1.65","4.00","35.10","-4.42","-1.37","0"
"O-920409683490245","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/8/19","5:05 PM","24.05","0","2.00","1.44","4.51","32.00","-3.91","-1.28","0"
"O-106609764204273","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/16/19","7:12 PM","21.30","0","2.00","1.28","2.00","26.58","-3.50","-1.11","0"
"O-949609906664504","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/29/19","10:35 PM","24.05","0","2.00","1.44","4.12","31.61","-3.91","-1.26","0"
"O-750409690576605","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/8/19","7:47 PM","36.05","0","2.00","2.16","4.00","44.21","-5.71","-1.65","0"
"O-920409703411586","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/9/19","9:48 PM","23.25","0","2.00","1.40","4.00","30.65","-3.79","-1.23","0"
"O-396709667275107","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/6/19","1:41 PM","18.80","0","2.00","1.13","3.29","25.22","-3.12","-1.07","0"
"O-231909720875711","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/12/19","1:39 PM","16.05","0","2.00","0.96","0","19.01","-2.71","-0.88","0"
"O-383809824554782","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/22/19","6:32 PM","25.05","0","2.00","1.50","5.71","34.26","-4.06","-1.34","0"
"O-593209763275556","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/16/19","5:58 PM","22.35","0","2.00","1.34","3.00","28.69","-3.65","-1.18","0"
"O-981409842191127","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/24/19","5:40 PM","38.70","0","2.00","2.32","4.30","47.32","-6.11","-1.74","0"
"O-639209724535104","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/11/19","7:58 PM","24.80","0","2.00","1.49","3.00","31.29","-4.02","-1.25","0"
"O-013109669617766","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/5/19","8:40 PM","40.10","0","2.00","2.41","3.00","47.51","-6.32","-1.75","0"
"O-915209775085621","Oriental Express - Centreville Crest Ln","Cash Order",,"11/16/19","11:02 PM","34.10","0","2.00","2.05","0","38.15","-5.42","0","0"
"O-544409705471439","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/10/19","5:54 PM","70.50","0","2.00","4.23","11.51","88.24","-10.88","-2.99","0"
"O-616709719807683","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/11/19","12:25 PM","19.35","0","2.00","1.16","3.11","25.62","-3.20","-1.08","0"
"O-612109893041542","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/29/19","2:12 PM","22.20","0","2.00","1.33","3.00","28.53","-3.63","-1.17","0"
"O-658109868963524","Oriental Express - Centreville Crest Ln","Cash Order",,"11/26/19","1:21 PM","18.05","0","2.00","1.08","0","24.29","-3.01","0","0"
"O-795209850522459","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/25/19","7:20 PM","30.50","0","2.00","1.83","5.15","39.48","-4.88","-1.50","0"
"O-676209665488245","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/5/19","9:05 PM","15.65","0","2.00","0.94","2.79","21.38","-2.65","-0.95","0"
"O-280209669190639","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/5/19","9:23 PM","25.55","0","2.00","1.53","4.36","33.44","-4.13","-1.32","0"
